id,date_account_created,date_account_created_Q,timestamp_first_active,date_first_booking,date_first_booking_Q,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
ihirecq3eo,6/1/2010,Q2,2.01E+13,6/1/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
876ld4i98d,6/1/2010,Q2,2.01E+13,,Q1,FEMALE,27,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,Mobile Safari,NDF
n9ileuohqv,6/1/2010,Q2,2.01E+13,6/12/2010,Q2,FEMALE,38,basic,2,en,other,other,linked,Web,Mac Desktop,Firefox,US
fmk33xu0xh,6/1/2010,Q2,2.01E+13,,Q1,FEMALE,30,basic,3,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,NDF
lq96r329o9,6/1/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
jdc7qcbapb,6/1/2010,Q2,2.01E+13,,Q1,MALE,35,facebook,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
dc8sqj3ln5,6/1/2010,Q2,2.01E+13,6/2/2010,Q2,-unknown-,40,basic,3,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
7qd3fhlsfv,6/2/2010,Q2,2.01E+13,,Q1,-unknown-,29,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zl87fzgk76,6/2/2010,Q2,2.01E+13,,Q1,MALE,38,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
nixrhzk40j,6/2/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
m4dqjjm9cx,6/2/2010,Q2,2.01E+13,5/30/2011,Q2,MALE,53,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
2y9vkxqpw7,6/2/2010,Q2,2.01E+13,,Q1,FEMALE,35,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
f0i4e3xq2c,6/2/2010,Q2,2.01E+13,6/4/2010,Q2,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
kzruiyuwu7,6/2/2010,Q2,2.01E+13,6/3/2010,Q2,FEMALE,48,basic,3,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,other
v6m5j1lnx2,6/2/2010,Q2,2.01E+13,6/5/2010,Q2,-unknown-,26,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
a6s48a6cr0,6/3/2010,Q2,2.01E+13,6/3/2010,Q2,MALE,39,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
adfobbsbef,6/3/2010,Q2,2.01E+13,6/6/2010,Q2,MALE,30,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
5bcj5xeizn,6/3/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wvv69fd8qw,6/3/2010,Q2,2.01E+13,6/3/2010,Q2,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
gk1qldi3hh,6/3/2010,Q2,2.01E+13,6/8/2010,Q2,FEMALE,18,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Firefox,US
4q8lj72iqg,6/3/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
u4lhdk649g,6/3/2010,Q2,2.01E+13,6/3/2010,Q2,-unknown-,40,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
5iodjdt05s,6/3/2010,Q2,2.01E+13,6/4/2010,Q2,-unknown-,52,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
m9r7pqp7fs,6/3/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
jk5hktjcp0,6/3/2010,Q2,2.01E+13,6/3/2010,Q2,-unknown-,35,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
7sumujhtcu,6/3/2010,Q2,2.01E+13,,Q1,FEMALE,40,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
fs5mebpx5y,6/3/2010,Q2,2.01E+13,6/4/2010,Q2,-unknown-,19,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,CA
icptlpd1jz,6/4/2010,Q2,2.01E+13,,Q1,FEMALE,34,basic,2,en,seo,google,linked,Web,Mac Desktop,Safari,NDF
ro17yijf3a,6/4/2010,Q2,2.01E+13,,Q1,FEMALE,37,facebook,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
s0a273hide,6/4/2010,Q2,2.01E+13,7/24/2010,Q3,MALE,31,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
li0jat12ni,6/4/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
l67arklsz5,6/4/2010,Q2,2.01E+13,,Q1,FEMALE,44,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
0c9w58j6kf,6/4/2010,Q2,2.01E+13,6/4/2010,Q2,-unknown-,35,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
b8irh2o66c,6/4/2010,Q2,2.01E+13,6/5/2010,Q2,-unknown-,45,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
zairqsjmy7,6/4/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
twic0boppz,6/4/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
7bcvl8mcpc,6/5/2010,Q2,2.01E+13,,Q1,MALE,44,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
774et6r68m,6/5/2010,Q2,2.01E+13,7/29/2010,Q3,FEMALE,33,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
pijjat7j5w,6/5/2010,Q2,2.01E+13,6/12/2010,Q2,MALE,32,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
tue1vmwws5,6/5/2010,Q2,2.01E+13,,Q1,-unknown-,63,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ogtmg7ppiq,6/5/2010,Q2,2.01E+13,,Q1,FEMALE,43,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
1n5s0yu0z6,6/5/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,46,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ijc8ct3tyk,6/6/2010,Q2,2.01E+13,6/6/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ft72xr83u4,6/6/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
dz3jlbj0q5,6/6/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,40,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
1ktbk6kj0s,6/6/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
dyd3vnbe76,6/6/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,40,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,other
1kmpwpp5ux,6/6/2010,Q2,2.01E+13,6/7/2010,Q2,-unknown-,58,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
mzds04mpkt,6/6/2010,Q2,2.01E+13,,Q1,-unknown-,35,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
n63v9tbrle,6/7/2010,Q2,2.01E+13,6/11/2010,Q2,FEMALE,51,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
6dtvxjlanh,6/7/2010,Q2,2.01E+13,,Q1,FEMALE,42,facebook,3,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
apcp8s0bwo,6/7/2010,Q2,2.01E+13,,Q1,MALE,36,facebook,2,en,direct,direct,untracked,Web,Android Tablet,IE,NDF
u8on5xnzls,6/7/2010,Q2,2.01E+13,5/17/2011,Q2,FEMALE,34,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
tu2iorbez0,6/7/2010,Q2,2.01E+13,,Q1,MALE,5,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
kqf8b3ta98,6/7/2010,Q2,2.01E+13,,Q1,FEMALE,94,basic,0,en,content,google,linked,Web,Mac Desktop,Safari,NDF
30hq5ubytn,6/7/2010,Q2,2.01E+13,,Q1,-unknown-,46,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
7seasu68eo,6/7/2010,Q2,2.01E+13,6/7/2011,Q2,-unknown-,31,basic,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
zgxbrsgjcn,6/7/2010,Q2,2.01E+13,,Q1,-unknown-,5,basic,0,fr,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
4395zaz8fe,6/7/2010,Q2,2.01E+13,,Q1,MALE,5,facebook,2,en,content,google,linked,Web,Windows Desktop,IE,NDF
h0e4x1dsxp,6/8/2010,Q2,2.01E+13,,Q1,-unknown-,35,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
c2lh2mizj5,6/8/2010,Q2,2.01E+13,,Q1,FEMALE,35,basic,2,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
je81w8fbmr,6/8/2010,Q2,2.01E+13,,Q1,FEMALE,40,basic,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
b6cmo8wnl3,6/9/2010,Q2,2.01E+13,6/8/2011,Q2,-unknown-,19,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,CA
qpuun000ht,6/9/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF
kxhdsabccn,6/9/2010,Q2,2.01E+13,6/12/2010,Q2,MALE,30,facebook,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
lg4l6nqdtl,6/9/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,linked,Web,Android Phone,Chrome Mobile,NDF
d7isb14v9f,6/9/2010,Q2,2.01E+13,7/2/2010,Q3,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
p5my4zzl3a,6/9/2010,Q2,2.01E+13,,Q1,FEMALE,31,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
024ttsjo1d,6/10/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
4tqjqedlhq,6/10/2010,Q2,2.01E+13,,Q1,MALE,64,facebook,2,en,sem-non-brand,google,linked,Web,iPhone,Mobile Safari,NDF
vurgao3oct,6/10/2010,Q2,2.01E+13,6/14/2010,Q2,-unknown-,29,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
6xzz0x076n,6/10/2010,Q2,2.01E+13,10/4/2010,Q4,FEMALE,45,basic,3,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,US
tbuo31ve87,6/10/2010,Q2,2.01E+13,6/10/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
bz2fkslpqe,6/10/2010,Q2,2.01E+13,6/15/2010,Q2,FEMALE,37,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
hj12q5cks6,6/10/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
vbt63x7e5x,6/10/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,other,omg,Web,iPad,Mobile Safari,NDF
050hy459xu,6/10/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,omg,Web,iPad,Mobile Safari,NDF
odrfgwbkvi,6/11/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
daea0pdtzt,6/11/2010,Q2,2.01E+13,,Q1,MALE,31,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
wlrovw82h2,6/11/2010,Q2,2.01E+13,7/30/2010,Q3,FEMALE,35,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,DE
utowmiehyy,6/11/2010,Q2,2.01E+13,,Q1,MALE,37,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
5kjetbfg3o,6/11/2010,Q2,2.01E+13,,Q1,MALE,40,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
pj1un0fplz,6/11/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
86ottnd6j5,6/12/2010,Q2,2.01E+13,7/11/2010,Q3,-unknown-,40,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,CA
cvdri86qra,6/12/2010,Q2,2.01E+13,,Q1,-unknown-,19,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
a8yz53lr1m,6/13/2010,Q2,2.01E+13,6/17/2010,Q2,FEMALE,44,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
8f9aup8lrk,6/13/2010,Q2,2.01E+13,6/13/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
jrevzwfo9o,6/13/2010,Q2,2.01E+13,6/13/2010,Q2,-unknown-,36,facebook,3,en,direct,direct,omg,Web,Mac Desktop,Safari,US
fp5jmegi20,6/13/2010,Q2,2.01E+13,6/13/2010,Q2,-unknown-,40,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
s8wb7qdjqc,6/14/2010,Q2,2.01E+13,6/18/2010,Q2,-unknown-,5,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
0fejnu3m6n,6/14/2010,Q2,2.01E+13,6/14/2010,Q2,FEMALE,40,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
7japnxdt4o,6/14/2010,Q2,2.01E+13,,Q1,FEMALE,56,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
cqvzpdssvb,6/14/2010,Q2,2.01E+13,7/15/2010,Q3,-unknown-,26,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,US
ceum3xl08h,6/14/2010,Q2,2.01E+13,,Q1,MALE,5,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
g7es6gx0dg,6/14/2010,Q2,2.01E+13,6/17/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
umcm4kgt6v,6/14/2010,Q2,2.01E+13,,Q1,-unknown-,31,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
ttl2f5kp8y,6/14/2010,Q2,2.01E+13,6/15/2010,Q2,FEMALE,37,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
85w2qa2cv5,6/15/2010,Q2,2.01E+13,6/16/2010,Q2,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,CA
d0vicidnvy,6/15/2010,Q2,2.01E+13,4/13/2011,Q2,FEMALE,26,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
dawk9jf0kn,6/15/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
wgxth7dsdl,6/15/2010,Q2,2.01E+13,,Q1,-unknown-,25,basic,2,en,direct,direct,omg,Web,Mac Desktop,Firefox,NDF
xrqbkhh02j,6/15/2010,Q2,2.01E+13,6/15/2010,Q2,-unknown-,18,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,CA
p7btobia7j,6/15/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zh0arn03ta,6/15/2010,Q2,2.01E+13,,Q1,MALE,51,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,NDF
d3myybjbwe,6/15/2010,Q2,2.01E+13,6/16/2010,Q2,FEMALE,30,basic,2,en,seo,google,linked,Web,Mac Desktop,Firefox,US
44nf02pdd3,6/16/2010,Q2,2.01E+13,6/16/2010,Q2,-unknown-,40,basic,2,de,other,craigslist,linked,Web,Mac Desktop,Safari,DE
1zjljmw3fq,6/16/2010,Q2,2.01E+13,7/9/2010,Q3,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
jsbz7e660c,6/16/2010,Q2,2.01E+13,7/8/2010,Q3,FEMALE,55,basic,2,en,seo,google,omg,Web,Mac Desktop,Safari,US
bk5jqskk1v,6/16/2010,Q2,2.01E+13,6/19/2010,Q2,-unknown-,40,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,ES
oozck2brpp,6/16/2010,Q2,2.01E+13,6/16/2010,Q2,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,US
faneiv86dg,6/16/2010,Q2,2.01E+13,,Q1,FEMALE,32,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
wbx1se9fw8,6/16/2010,Q2,2.01E+13,6/19/2010,Q2,-unknown-,40,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
emvjwac5aa,6/16/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
a85bs4ttyb,6/16/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
s016mu0c9w,6/16/2010,Q2,2.01E+13,,Q1,FEMALE,5,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
7sra71uhn0,6/16/2010,Q2,2.01E+13,6/17/2010,Q2,-unknown-,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ieq72gy08r,6/16/2010,Q2,2.01E+13,6/20/2010,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
efpisjs1kq,6/16/2010,Q2,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
iqi1ko7ldn,6/17/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9xkmpjlkqb,6/17/2010,Q2,2.01E+13,6/17/2010,Q2,MALE,30,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,FR
ejjgt1egne,6/17/2010,Q2,2.01E+13,6/17/2010,Q2,MALE,25,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
bn1tpbxc4n,6/17/2010,Q2,2.01E+13,,Q1,MALE,32,facebook,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
gy6xm24sxy,6/17/2010,Q2,2.01E+13,7/6/2010,Q3,MALE,32,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,ES
m5lw41ek2t,6/17/2010,Q2,2.01E+13,,Q1,FEMALE,46,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
w6juc7n2rd,6/17/2010,Q2,2.01E+13,6/20/2010,Q2,-unknown-,40,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
scbcubqmet,6/18/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,seo,google,omg,Web,Windows Desktop,Chrome,NDF
p4i3y658j4,6/19/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
c16qayvsld,6/19/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
vtrminb4wp,6/19/2010,Q2,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Chrome,NDF
2ptoaj2e88,6/19/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
fziyzobpfi,6/19/2010,Q2,2.01E+13,6/25/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
9jp60y37du,6/19/2010,Q2,2.01E+13,,Q1,MALE,57,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
jd2rvmhc87,6/19/2010,Q2,2.01E+13,6/22/2010,Q2,MALE,5,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
uynmgqe1j8,6/19/2010,Q2,2.01E+13,,Q1,MALE,34,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
4rdmvxoczg,6/20/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
1n2bta23f0,6/20/2010,Q2,2.01E+13,,Q1,MALE,47,facebook,2,en,seo,google,untracked,Web,iPad,Mobile Safari,NDF
dj3m3z3ax5,6/20/2010,Q2,2.01E+13,6/21/2010,Q2,MALE,30,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,CA
0znz1fhriv,6/20/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
n2whg38rj7,6/20/2010,Q2,2.01E+13,6/20/2010,Q2,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
sugdhd37yc,6/20/2010,Q2,2.01E+13,,Q1,-unknown-,39,facebook,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
b4qgwhgi9j,6/20/2010,Q2,2.01E+13,6/21/2010,Q2,FEMALE,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ihyj1lw52r,6/21/2010,Q2,2.01E+13,6/22/2010,Q2,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
g3evpkicfq,6/21/2010,Q2,2.01E+13,6/28/2010,Q2,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ylk21rmhyd,6/21/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
rzvju63a7p,6/21/2010,Q2,2.01E+13,,Q1,FEMALE,39,facebook,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
volclm9efz,6/21/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
8ndnwml9e9,6/21/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,1,en,seo,google,untracked,Web,Windows Desktop,Firefox,NDF
t95rpc8yy0,6/22/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
clf2rlbeqg,6/22/2010,Q2,2.01E+13,7/5/2010,Q3,MALE,39,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
2rt43ujbf1,6/22/2010,Q2,2.01E+13,,Q1,FEMALE,40,facebook,2,en,sem-non-brand,other,linked,Web,Mac Desktop,Chrome,NDF
4t0km3wg6r,6/22/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
iu78rameu2,6/22/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
z3izdhlr2r,6/22/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,seo,google,omg,Web,Mac Desktop,Firefox,NDF
azovlbvr8h,6/22/2010,Q2,2.01E+13,,Q1,FEMALE,40,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,NDF
ig3y6qd6zl,6/22/2010,Q2,2.01E+13,6/22/2010,Q2,-unknown-,52,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
137ycjj201,6/23/2010,Q2,2.01E+13,6/23/2010,Q2,MALE,29,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,FR
5v3my95u9r,6/23/2010,Q2,2.01E+13,6/23/2010,Q2,FEMALE,47,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
ep67tiywda,6/23/2010,Q2,2.01E+13,,Q1,FEMALE,5,facebook,3,en,sem-non-brand,vast,linked,Web,Android Phone,Android Browser,NDF
vwwz281d6u,6/23/2010,Q2,2.01E+13,6/23/2010,Q2,FEMALE,49,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
qmik8ghvzl,6/23/2010,Q2,2.01E+13,6/23/2010,Q2,MALE,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,other
u2u3d83xg2,6/23/2010,Q2,2.01E+13,,Q1,MALE,40,facebook,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
41ajlsc0np,6/23/2010,Q2,2.01E+13,7/31/2010,Q3,FEMALE,38,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
umtg7l1g0b,6/23/2010,Q2,2.01E+13,,Q1,FEMALE,40,facebook,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
r70z39j5h4,6/23/2010,Q2,2.01E+13,6/25/2010,Q2,FEMALE,35,facebook,2,en,seo,google,untracked,Web,iPhone,-unknown-,US
9fabp2toq1,6/23/2010,Q2,2.01E+13,,Q1,FEMALE,32,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
9432okxsz3,6/23/2010,Q2,2.01E+13,,Q1,-unknown-,35,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
6sndaew6fo,6/23/2010,Q2,2.01E+13,6/24/2010,Q2,FEMALE,30,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
qt28zv3bve,6/24/2010,Q2,2.01E+13,6/25/2010,Q2,MALE,40,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
jp5o4023bl,6/24/2010,Q2,2.01E+13,6/25/2010,Q2,-unknown-,40,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,US
ct6g5n9pey,6/24/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ya415dl3tj,6/24/2010,Q2,2.01E+13,,Q1,-unknown-,40,basic,3,en,sem-non-brand,other,,Web,Other/Unknown,-unknown-,NDF
rajsdmlxs7,6/24/2010,Q2,2.01E+13,6/25/2010,Q2,FEMALE,34,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
5v08s24wbi,6/24/2010,Q2,2.01E+13,,Q1,FEMALE,40,facebook,3,en,other,craigslist,omg,Web,iPhone,Mobile Safari,NDF
gvyzn1bzd2,6/25/2010,Q2,2.01E+13,,Q1,MALE,51,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,IE,NDF
bdm2l1azts,4/20/2012,Q2,2.01E+13,5/18/2011,Q2,FEMALE,47,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
